textID,text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km²),Density (P/Km²)
7920a12924,"['geno', '3hr', 'ago', 'would', 'went', 'pat', 'neon', 'light', 'got', 'lol', 'drink', 'south', 'philli', 'bar']",neutral,noon,21-30,Saint Kitts and Nevis,53199.0,260.0,205.0
8c091fb754,"['fri', 'bread', 'good', 'gave', 'littl', 'pinch', 'lettuc', 'ha', 'ha']",positive,night,31-45,Saint Lucia,183627.0,610.0,301.0
d3e52b51b7,"['wow', 'effect', 'thank', 'updat']",positive,morning,46-60,Saint Vincent and the Grenadines,110940.0,390.0,284.0
4addb8e422,"['got', '8', 'today', 'also', 'miss', 'friend']",negative,noon,60-70,Samoa,198414.0,2830.0,70.0
f18b102ad6,"['catch', 'read', 'twitter', 'n', 'bf', 'break']",neutral,night,70-100,San Marino,33931.0,60.0,566.0
7720aca199,"['that', 'right', 'rememb', 'fearless', 'tweet', 'seen', 'fearless']",neutral,morning,0-20,Sao Tome and Principe,219159.0,960.0,228.0
6115285ce8,"['thought', 'dwell', 'certain', 'person']",neutral,noon,21-30,Saudi Arabia,34813871.0,2149690.0,16.0
a7af432585,"['transit', 'time', 'tonight', 'work', 'night', 'shift', 'woke', '1330']",neutral,night,31-45,Senegal,16743927.0,192530.0,87.0
28db608c0d,"['gon', 'na', 'go', 'work', 'honey', 'today', 'excit']",positive,morning,46-60,Serbia,8737371.0,87460.0,100.0
7e45ea194d,"['aww', 'that', 'bad', 'lost', 'though']",negative,noon,60-70,Seychelles,98347.0,460.0,214.0
4760319f17,"['new', 'privat', 'acc', 'use', 'close', 'twitter', 'friend']",neutral,night,70-100,Sierra Leone,7976983.0,72180.0,111.0
f3de150883,"['hate', 'go', 'onlin', 'look', 'balanc', 'bank', 'alway', 'lot', 'lower', 'need']",negative,morning,0-20,Singapore,5850342.0,700.0,8358.0
7e82aab535,"['actual', 'web', 'work', 'fine', 'tweetdeck', 'seem', 'culprit', 'sad', 'done', 'two', 'diff', 'locat']",neutral,noon,21-30,Slovakia,5459642.0,48088.0,114.0
bcc50747b1,"['x', 'geo', 'isu', 'go', 'swear', 'wors', 'day', 'ever']",negative,night,31-45,Slovenia,2078938.0,20140.0,103.0
357483f649,"['could', 'empir', 'dirt', 'im', 'ae', 'dad', 'im', 'freez', 'fulli', 'shiver', 'every1', 'els', 'warm', 'fone', 'allow', 'ff']",negative,morning,46-60,Solomon Islands,686884.0,28000.0,25.0
261a5bbd14,"['tell', 'think', 'pride', 'prejudic', 'zombi', 'your', 'hype', 'sugar']",neutral,noon,60-70,Somalia,15893222.0,627340.0,25.0
b03e2a23e5,"['tdh', 'instal', 'rubi', 'gem', 'rail', 'keep', 'pleas']",neutral,night,70-100,South Africa,59308690.0,1213090.0,49.0
ad37dcf4ff,"['ultim', 'train', 'look', 'forward', 'sunset']",positive,morning,0-20,South Korea,51269185.0,97230.0,527.0
5cd1ac2c57,"['go', 'work', 'great', 'day', 'atleast', 'get', '2', 'commin', 'wahooooooo']",positive,noon,21-30,South Sudan,11193725.0,610952.0,18.0
7f0a146e26,"['good', 'see', 'back', 'sorri', 'happen']",neutral,night,31-45,Spain,46754778.0,498800.0,94.0
3626f85ac4,"['1st', 'mother', 'day', 'tomorrow']",neutral,morning,46-60,Sri Lanka,21413249.0,62710.0,341.0
cbd04fb4eb,"['said', 'darl', 'happen', 'fall', 'asleep', 'carri', 'home', 'cuz', 'know', 'wasnt', 'goodnight', 'twittererer']",positive,noon,60-70,Sudan,43849260.0,1765048.0,25.0
b8f7efe383,"['clear', 'whole', 'offic', 'sign', 'next', 'place', 'truck', 'yet', 'fulli', 'clean', 'back', 'seat', 'lol']",neutral,night,70-100,Suriname,586632.0,156000.0,4.0
d2ca4e1d3c,"['gon', 'na', 'storm', 'said']",neutral,morning,0-20,Sweden,10099265.0,410340.0,25.0
8eedc5a2ed,"['broke', 'ipod']",negative,noon,21-30,Switzerland,8654622.0,39500.0,219.0
3b5aecf8d6,"['bank', 'someth', 'must', 'wrong', 'found', '17', 'juli', 'harlsil', 'book', 'want']",negative,night,31-45,Syria,17500658.0,183630.0,95.0
a154540c08,"['haha', 'state', 'pride', 'import']",positive,morning,46-60,Tajikistan,9537645.0,139960.0,68.0
48801ef73a,"['ugh', 'say', 'friend', 'might', 'swine', 'flu', 'omg']",negative,noon,60-70,Tanzania,59734218.0,885800.0,67.0
91412dffcb,"['haha', 'problem', 'fun']",positive,night,70-100,Thailand,69799978.0,510890.0,137.0
68a9b81741,"['final', 'got', 'wash', 'hair', 'feel', 'much', 'better', 'got', 'ta', 'dri', 'effffffort']",positive,morning,0-20,Timor-Leste,1318445.0,14870.0,89.0
458f7b2493,"['final', 'feel', 'back', 'swing', 'thing', 'work', 'get', 'marri', 'last', 'week', 'sigh', 'relief', 'wed', 'plan']",positive,noon,21-30,Togo,8278724.0,54390.0,152.0
cf05148ed6,"['suck', 'booo']",negative,night,31-45,Tonga,105695.0,720.0,147.0
c963a42282,"['hate', 'untal', 'mean', 'talent', 'friend']",neutral,morning,46-60,Trinidad and Tobago,1399488.0,5130.0,273.0
3d17d4b72c,"['look', 'like', 'rain', 'weekend', 'climb']",negative,noon,60-70,Tunisia,11818619.0,155360.0,76.0
eb79aabf05,"['googl', 'map', 'work', 'anyon', 'els']",neutral,night,70-100,Turkey,84339067.0,770000.0,110.0
21d05898d3,['oh'],negative,morning,0-20,Turkmenistan,6031200.0,469930.0,13.0
e76b1c30bb,"['dont', 'realli', 'trust', 'judgement', 'vouch', 'xo', 'jk', 'ill', 'think', 'becom', 'friend']",negative,noon,21-30,Tuvalu,11792.0,30.0,393.0
2c5f261ff3,"['jesu', 'heal']",positive,night,31-45,Uganda,45741007.0,199810.0,229.0
d3935b8571,"['surpris', 'much', 'billi', 'idol', 'turn', 'tweet', 'monitor', 'constantli', 'im', 'obsess', 'anyth', 'billyidol']",neutral,morning,46-60,Ukraine,43733762.0,579320.0,75.0
2a35e976ea,"['werd', 'that', 'true']",neutral,noon,60-70,United Arab Emirates,9890402.0,83600.0,118.0
3d128b58d0,"['birthday', 'well', 'happi', 'birthday']",positive,night,70-100,United Kingdom,67886011.0,241930.0,281.0
67348350a4,"['without', 'wing']",neutral,morning,0-20,United States of America,331002651.0,9147420.0,36.0
93b5d1bbea,"['tweet', 'thought', 'rememb', 'see', 'one', 'cant', 'see', 'glad', 'teatre', 'ok']",positive,noon,21-30,Uruguay,3473730.0,175020.0,20.0
ed6bd3958e,"['night', 'twitterland', 'x', 'five', 'hour', 'sigh']",neutral,night,31-45,Uzbekistan,33469203.0,425400.0,79.0
45e3f93e9b,"['happi', 'birthday', '2', 'hour', '54', 'minuet', 'haha']",positive,morning,46-60,Vanuatu,307145.0,12200.0,25.0
51051cb758,"['lunch', 'break', 'go', 'back', 'work']",neutral,noon,60-70,Venezuela,28435940.0,882050.0,32.0
b84ea78203,"['glad', 'see', 'typic', 'bank', 'holiday', 'weather', 'wise', 'go', 'much', 'today', 'yeah', 'right']",positive,night,70-100,Vietnam,97338579.0,310070.0,314.0
441dcaef31,"['hayley', 'william', 'pretti', 'much', 'amazz']",positive,morning,0-20,Yemen,29825964.0,527970.0,56.0
b4e721aa1e,"['app', 'said', 'need', '1215', 'later']",neutral,noon,21-30,Zambia,18383955.0,743390.0,25.0
a92e8ab2a1,['noth'],neutral,night,31-45,Zimbabwe,14862924.0,386850.0,38.0
31d77e5ff5,"['php', 'websit', 'upgrad', 'hell', 'bank', 'holiday', 'how', 'plan']",neutral,morning,46-60,Afghanistan,38928346.0,652860.0,60.0
e887fbdfd5,"['realli', 'good', 'night', 'miss', 'littl', 'girl']",negative,noon,60-70,Albania,2877797.0,27400.0,105.0
78094a1191,"['miss', 'captain']",negative,night,70-100,Algeria,43851044.0,2381740.0,18.0
a447f480ec,"['im', 'send', 'mother']",neutral,morning,0-20,Andorra,77265.0,470.0,164.0
e2fdad0321,"['oi', 'mock', 'fact', 'dont', 'cri', 'tv', 'thing', 'feel', 'badxxx']",negative,noon,21-30,Angola,32866272.0,1246700.0,26.0
67cafda653,"['public', 'cant', 'get', 'anyon', 'follow']",neutral,night,31-45,Antigua and Barbuda,97929.0,440.0,223.0
356bdefc64,"['bring', 'back', 'everyon', 'button', 'access', 'pt', 'link', 'bottom', 'set']",neutral,morning,46-60,Argentina,45195774.0,2736690.0,17.0
d6ce1fc670,"['bore', 'talk', 'lol']",neutral,noon,60-70,Armenia,2963243.0,28470.0,104.0
d613b00386,"['know', 'right', 'guess', 'oldest', 'doesnt', 'hold', 'rank', 'field', 'trip', 'anymor']",neutral,night,70-100,Australia,25499884.0,7682300.0,3.0
507a584ae5,"['sign', 'upso', 'hello', 'twitter', 'world']",neutral,morning,0-20,Austria,9006398.0,82400.0,109.0
2418966865,"['wont', 'get', 'rotf', 'toy', 'till', 'much', 'later', 'tell', 'anybodi', 'isnti', 'worth', 'get']",neutral,noon,21-30,Azerbaijan,10139177.0,82658.0,123.0
6247a1db0b,"['head', 'xbox', 'go', 'shop', '2morrow']",neutral,night,31-45,Bahamas,393244.0,10010.0,39.0
e48cf1bff4,"['saw', 'call', 'answer', 'im', 'second', 'hour', 'phone', 'convo', 'mom', 'wont', 'stop', 'talk']",neutral,morning,46-60,Bahrain,1701575.0,760.0,2239.0
6e693017f6,['excit'],positive,noon,60-70,Bangladesh,164689383.0,130170.0,1265.0
2c60e1c7a2,"['hmmm', 'realli', 'that', 'weird', 'idk', 'one', 'sowwi']",negative,night,70-100,Barbados,287375.0,430.0,668.0
b770afa9e6,"['oh', 'look', 'bore', 'even', 'bore', 'exam', 'saturday']",negative,morning,0-20,Belarus,9449323.0,202910.0,47.0
fe7c9215ae,"['practic', 'beast', 'today', 'go', 'see', 'julian', 'tonight']",neutral,noon,21-30,Belgium,11589623.0,30280.0,383.0
472c3e2c41,"['get', 'somewher', 'first', 'real', 'kiokudb', 'catalyst', 'app', 'yay']",neutral,night,31-45,Belize,397628.0,22810.0,17.0
0d7697aa10,"['thank', 'though', 'tri', 'posit', 'wine', 'may', 'help', 'lol', 'wish', 'could', 'make', 'gig']",positive,morning,46-60,Benin,12123200.0,112760.0,108.0
fe09df7e91,"['think', 'niec', 'got', 'sicke', 'lame']",negative,noon,60-70,Bhutan,771608.0,38100.0,20.0
33eb5a33be,"['rise', 'shine', 'time', 'get', 'prettifid']",positive,night,70-100,Bolivia,11673021.0,1083300.0,11.0
bab53b4152,"['tri', 'sooooo', 'hard', 'work', 'home', 'today', 'fail', 'fault', 'though']",negative,morning,0-20,Bosnia and Herzegovina,3280819.0,51000.0,64.0
f877442216,"['gosh', 'ive', 'stinki', 'old', 'headach', 'mayb', 'lunchfast']",negative,noon,21-30,Botswana,2351627.0,566730.0,4.0
311740836a,"['glenna', 'bore', 'glad', 'beauti', 'day', 'maci', 'went', 'swim', 'kri', 'play', 'golf', 'sat', 'home', 'wait']",neutral,night,31-45,Brazil,212559417.0,8358140.0,25.0
80aff8d880,"['bout', '2', '1', 'drink', 'imma', 'head', 'da', 'hous']",neutral,morning,46-60,Brunei,437479.0,5270.0,83.0
fe89e929f4,"['get', 'suck', 'true', 'life', 'steveo', 'documentari', 'intens', 'love', 'nice', 'see', 'peopl', 'get', 'live', 'back']",neutral,noon,60-70,Bulgaria,6948445.0,108560.0,64.0
0f4be91a14,"['love', 'life', 'ni', 'night', 'twitter3']",positive,night,70-100,Burkina Faso,20903273.0,273600.0,76.0
5225c062f9,"['knew', 'meant']",neutral,morning,0-20,Burundi,11890784.0,25680.0,463.0
bd499c0bf7,"['succes', 'follow', 'tayla']",positive,noon,21-30,Côte d'Ivoire,26378274.0,318000.0,83.0
483bb46b97,"['new', 'phrase', 'never', 'doubt', 'mo', 'william', 'six', 'game', 'win', 'streak']",neutral,night,31-45,Cabo Verde,555987.0,4030.0,138.0
dacb6d78af,"['fun', 'tomorrow', 'night', 'think', 'fun', 'bar', 'art', 'galleri', 'wish', 'could']",positive,morning,46-60,Cambodia,16718965.0,176520.0,95.0
98b6544758,"['4th', 'pleas', 'mayb', 'shell', 'get', '3', 'attempt', 'win', 'tomorrow']",neutral,noon,60-70,Cameroon,26545863.0,472710.0,56.0
275fa7a3f8,"['tri', 'learn', 'tweet', 'good', 'hope']",positive,night,70-100,Canada,37742154.0,9093510.0,4.0
346ce6428b,"['bleargh', 'never', 'clean', 'much', 'hous', 'want', 'work', 'matter', 'earli', 'wake', 'today', 'sink', 'laundri']",negative,morning,0-20,Central African Republic,4829767.0,622980.0,8.0
086bee572e,"['great', 'social', 'network', 'site', 'still', 'grow']",positive,noon,21-30,Chad,16425864.0,1259200.0,13.0
22df86426d,"['got', 'paid', 'hour', 'could', 'retir', 'xbox', 'live', 'think', 'rock', 'band']",neutral,night,31-45,Chile,19116201.0,743532.0,26.0
63dcc7d29f,"['learn', 'walk', 'day', 'sprint', 'sprinkler', 'without', 'stretch']",neutral,morning,46-60,China,1439323776.0,9388211.0,153.0
f7ac9e16e5,"['soi', 'half', 'asleep', 'wrote', 'previou', 'messag', 'greatest', 'friend', 'haha']",positive,noon,60-70,Colombia,50882891.0,1109500.0,46.0
59159f2163,"['im', 'still', 'tri', 'see', 'star', 'trek', 'ill', 'woman', 'go', 'alon', 'bf', 'pretti', 'much', 'worthless', 'anyway', 'lol']",neutral,night,70-100,Comoros,869601.0,1861.0,467.0
c7fc03de4d,"['law', 'chang', '70', '80', 'could', 'realli', 'push', 'bcaus', 'gran', 'bathgat', 'us', 'citizen', 'b4', 'dad', 'born']",neutral,morning,0-20,Congo (Congo-Brazzaville),5518087.0,342000.0,16.0
002bb8f1b3,"['new', 'follow', 'pretti', 'cool', 'tweep', 'check', 'em']",positive,noon,21-30,Costa Rica,5094118.0,51060.0,100.0
d112d2e5bf,"['work', 'today', 'went', 'shop', 'relax', 'learn', 'toefl']",positive,night,31-45,Croatia,4105267.0,55960.0,73.0
c762607c42,"['watch', 'arsen', 'v', 'chelsea', 'today']",neutral,morning,46-60,Cuba,11326616.0,106440.0,106.0
09b5db7af0,"['he', 'get', 'ear', 'tube', 'hour', 'food']",neutral,noon,60-70,Cyprus,1207359.0,9240.0,131.0
aa51082711,"['yay', 'asap', 'lol', 'awwh', 'miss', 'friday', 'night', 'happi', 'hour', 'even', 'luna', 'del', 'sea', 'boy', 'hahahaha']",negative,night,70-100,Czechia (Czech Republic),10708981.0,77240.0,139.0
d4b544abff,"['left', 'base', 'load']",neutral,morning,0-20,Democratic Republic of the Congo,89561403.0,2267050.0,40.0
ea1e41d586,"['cowboy', 'westernshav', 'seen', 'good', 'luck']",positive,noon,21-30,Denmark,5792202.0,42430.0,137.0
ba28fe48b2,['alreadi'],negative,night,31-45,Djibouti,988000.0,23180.0,43.0
39e9f0e449,"['tri', 'back', 'document', 'wasnt', 'play', 'along', 'take', 'forev', 'back']",neutral,morning,46-60,Dominica,71986.0,750.0,96.0
209de29f24,"['test', 'shoot', 'later', 'afternoon', 'mention', 'holland', 'indi', 'wine', 'festiv', 'week', 'tongu', 'red']",neutral,noon,60-70,Dominican Republic,10847910.0,48300.0,225.0
52aad0e22e,"['dad', 'know', 'got', 'drunk', 'today', 'didnt', 'get', 'troubl']",positive,night,70-100,Ecuador,17643054.0,248360.0,71.0
21ab400cb3,"['ill', 'excus', 'love', 'cav', 'west', 'even', 'though', 'dont', 'share']",neutral,morning,0-20,Egypt,102334404.0,995450.0,103.0
e93220b868,"['lol', 'could', 'tri', 'serious', 'tho', 'dont', 'suck']",negative,noon,21-30,El Salvador,6486205.0,20720.0,313.0
57ea442d4d,"['wan', 'na', 'see', 'rest', 'saw', 'like', '30', 'minut']",negative,night,31-45,Equatorial Guinea,1402985.0,28050.0,50.0
88a120f336,"['happi', 'mother', 'day', 'mom', 'love']",positive,morning,46-60,Eritrea,3546421.0,101000.0,35.0
52fc580b72,"['burn', 'cd', 'outa', 'blank', 'disc']",positive,noon,60-70,Estonia,1326535.0,42390.0,31.0
3dc1ed5f06,"['new', 'album', 'truli', 'geniu', 'happi']",positive,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164.0,17200.0,67.0
fe2f3f3359,"['your', 'aliv', 'go', 'w', 'notebookitl', 'make', 'cri', 'stuff']",negative,morning,0-20,Ethiopia,114963588.0,1000000.0,115.0
e170fafd8c,"['okaii', 'cool', 'cant', 'wait', 'seri', 'begin', 'guna', 'awesom', 'x']",positive,noon,21-30,Fiji,896445.0,18270.0,49.0
b38df0845d,"['cri', 'walk', 'rememb', 'usual']",negative,night,31-45,Finland,5540720.0,304000.0,18.0
cf1739382c,"['hav', '8', 'follow']",neutral,morning,46-60,France,65273511.0,547557.0,119.0
63e434fbf0,"['happi', 'star', 'war', 'day', 'everyon', 'celebr', 'famili', 'ok', 'celebr', 'go', 'round', 'famo']",positive,noon,60-70,Gabon,2225734.0,257670.0,9.0
43d10bd312,"['also', 'certain', 'cd', 'camp', 'certain', 'somebodi', 'gave', 'yeah', 'there', 'guy', 'video', 'that', 'realli', 'frickin', 'hot']",positive,night,70-100,Gambia,2416668.0,10120.0,239.0
6230b5c435,"['mother', 'day']",neutral,morning,0-20,Georgia,3989167.0,69490.0,57.0
c6bc7536ef,"['yay', 'birthday', 'sadli', 'voic', 'almost', 'gone', 'pretti', 'good', 'night']",neutral,noon,21-30,Germany,83783942.0,348560.0,240.0
c8caef9df3,"['final', 'hit', '1000', 'friend', 'thank']",positive,night,31-45,Ghana,31072940.0,227540.0,137.0
213eae85e9,"['im', 'part', 'religion', 'call', 'peoplewithgoodtasteinmus', 'dont', 'celebr', 'jona', 'brother', 'day']",neutral,morning,46-60,Kazakhstan,18776707.0,2699700.0,7.0
dce070190c,"['im', 'workbor', 'mind']",negative,noon,60-70,Kenya,53771296.0,569140.0,94.0
8db4aaef4a,"['watch', 'notebook']",neutral,night,70-100,Kiribati,119449.0,810.0,147.0
cf95521362,"['ye', 'tax', 'disguis', 'book', 'fee', 'commiss', 'onlin', 'travel', 'portal', 'charg', 'tri', 'ixigocom', 'next', 'time']",neutral,morning,0-20,Kuwait,4270571.0,17820.0,240.0
c1dc0dd0f6,"['twitter', 'gettin', 'lil', 'bit', 'confusin', 'twitterifictwitdroidtwitterberri', 'underst', 'txt', 'bit', 'tho', 'lol', 'ah', 'well', 'twitter', 'cool', 'anyway']",neutral,noon,21-30,Kyrgyzstan,6524195.0,191800.0,34.0
951e093497,"['final', 'sleep', 'time']",neutral,night,31-45,Laos,7275560.0,230800.0,32.0
5a34a7e52c,"['best', 'kind', 'gum', 'ever', 'bought', 'pack']",positive,morning,46-60,Latvia,1886198.0,62200.0,30.0
59f6677324,"['heater', 'blew']",negative,noon,60-70,Lebanon,6825445.0,10230.0,667.0
9b0db4e33e,"['tri', 'fail']",negative,night,70-100,Lesotho,2142249.0,30360.0,71.0
c9e8281f8c,"['finish', 'mine', 'part', 'remark', 'difficult', 'cram', 'kanji']",negative,morning,0-20,Liberia,5057681.0,96320.0,53.0
cac1ba6f5a,"['everyon', 'tweet', 'britain', 'got', 'talent', 'feel', 'left']",negative,noon,21-30,Libya,6871292.0,1759540.0,4.0
da8a88b872,"['yay', 'mother', 'day', 'love', 'mi', 'madr']",positive,night,31-45,Liechtenstein,38128.0,160.0,238.0
196e5dec12,"['wouldnt', 'revers', 'overdraft', 'fee']",negative,morning,46-60,Lithuania,2722289.0,62700.0,43.0
811dc7e401,"['n9ne', 'im', 'good', 'day']",negative,noon,60-70,Luxembourg,625978.0,2590.0,242.0
a777619b23,"['miss', 'soulja', 'boy', 'danc']",negative,night,70-100,Madagascar,27691018.0,581795.0,48.0
8cdaa4f6d8,"['woke', 'came', 'realiz', 'put', 'much', 'want', 'need', '2', 'drop', 'friend', 'dammit']",negative,morning,0-20,Malawi,19129952.0,94280.0,203.0
6aa5004916,"['11', 'day', 'left', 'freedom', 'realli', 'want', 'get', 'weekend', 'hate', 'essay']",negative,noon,21-30,Malaysia,32365999.0,328550.0,99.0
ff7949688c,"['lol', 'guy', 'awesom']",positive,night,31-45,Maldives,540544.0,300.0,1802.0
309706ed4f,"['home', 'good', 'night', 'world']",positive,morning,46-60,Mali,20250833.0,1220190.0,17.0
2.91E+08,"['awww', 'realli', 'cute']",positive,noon,60-70,Malta,441543.0,320.0,1380.0
afa094db6a,"['got', 'alot', 'runnin', 'around', 'today', 'get', 'job', 'app', 'complet', 'file', 'glad', 'got', 'job']",positive,night,70-100,Marshall Islands,59190.0,180.0,329.0
b694518332,"['lappi', 'charger', 'complet', 'dead', 'conserv', 'what', 'left', 'batteri', 'afford', 'buy', 'new', 'one']",negative,morning,0-20,Mauritania,4649658.0,1030700.0,5.0
2d76387d6e,"['well', 'must', 'say', 'lucki', 'guess', 'mean', 'chillin', 'concert', 'huh']",neutral,noon,21-30,Mauritius,1271768.0,2030.0,626.0
0b3588bf63,"['happi', 'mother', 'day', 'mom', 'around', 'world', 'love', 'mine', 'anyth', 'world', 'cant', 'wait', 'celebr', 'woo']",positive,night,31-45,Mexico,128932753.0,1943950.0,66.0
0d401237c2,"['put', 'real', 'pic', 'im', 'go', 'miss', 'avatar']",negative,morning,46-60,Micronesia,115023.0,700.0,164.0
3922543d77,"['folio', 'work', 'keep', 'get', 'distract', 'deb', 'pic']",negative,noon,60-70,Moldova,4033963.0,32850.0,123.0
e3082089c9,"['sad', 'border', 'guerrilla', 'garden', 'book', 'otherwis', 'love', 'relax', 'day']",neutral,night,70-100,Monaco,39242.0,1.0,26337.0
564c21df63,"['cant', 'sleep', 'cant', 'find', 'grandmoth', 'quilt', 'locket', 'im', 'sick', 'caus', 'may', 'lost', 'somehow', 'stolen']",negative,morning,0-20,Mongolia,3278290.0,1553560.0,2.0
2c8062a094,"['take', 'bad', 'dog', 'pet', 'hotelso', 'sad']",negative,noon,21-30,Montenegro,628066.0,13450.0,47.0
515793e794,"['hit', 'sheet']",neutral,night,31-45,Morocco,36910560.0,446300.0,83.0
c435fb9416,"['wish', 'ipod', 'need', 'jona', 'miss', 'sexi', 'voic', 'jb', 'forev']",neutral,morning,46-60,Mozambique,31255435.0,786380.0,40.0
c5279762d3,"['watch', 'gilmor', 'girl', 'rerun', 'dont', 'know', 'els', 'day']",neutral,noon,60-70,Myanmar (formerly Burma),54409800.0,653290.0,83.0
97eeb0161d,"['wow', 'hot', 'miser', 'peopl', 'probabl', 'kill', 'right']",negative,night,70-100,Namibia,2540905.0,823000.0,3.0
f0f6fda1f6,"['thank', 'mama', 'absolut', 'ador']",positive,morning,0-20,Nauru,10824.0,20.0,541.0
e8ce4f8bdc,"['ohh', 'snapp', 'fun']",neutral,noon,21-30,Nepal,29136808.0,143350.0,203.0
c881dc16e9,"['sit', 'wait', 'exam', 'start']",neutral,night,31-45,Netherlands,17134872.0,33720.0,508.0
89d0aed1ff,"['dont', 'think', 'ive', 'ever', 'tri', 'peanut', 'butter', 'toast']",neutral,morning,46-60,New Zealand,4822233.0,263310.0,18.0
2ef49da640,"['would', 'he', 'premier', 'avatar', 'footag', 'cant', 'also', 'better', 'hang']",positive,noon,60-70,Nicaragua,6624554.0,120340.0,55.0
7db53ed89f,"['home', 'chelsea', 'jam', 'session', '3', 'chelsea', 'abbi', 'luh']",positive,night,70-100,Niger,24206644.0,1266700.0,19.0
a2819eaa7a,"['well', 'visit', 'grandpar', 'later', 'btw', 'heard', 'kati', 'perri', 'hook', 'whew', 'cool', 'love', 'kclarkson', 'version']",positive,morning,0-20,Nigeria,206139589.0,910770.0,226.0
37b50ef2a5,"['sweet', 'haha', 'like', 'super', 'proud', 'new', 'mom', 'feel', 'like', 'got', 'perfect', 'daughter', 'great', 'mom']",positive,noon,21-30,North Korea,25778816.0,120410.0,214.0
